093000992PKROO             O  00000024600000175800N000000000000001854C 
093000992PKROO             O I00000005400000175800N000000000000001855C 
093000992PKROO               Q00000054300000175800N000000000000001856C 
093000992PKRU              O I00000000100000869100N000000000000001857C 
093000992PKRU                Q00000000100000869100N000000000000001858C 
093000469NKS              O   00000213100000552000N000000000000002809C 
093000331KKSS              F  00000010000000545100N000000000000002678C 
093000332KKSS              F  00000010000000545100N000000000000002679C 
093000574NKSS              O  00002038900000544900N000000000000002899C 
093000617PKSS             Q   00000010000000544700N000000000000002958C 
093000617PKSS             @   00000010000000544700N000000000000002959C 
093000416NKSU             O   00000505900001179200N000000000000002728C 
093000272QKTCC            @O X00000172500000107800 000000000000005353N 
093000272QKTCC            Q   00000172500000107800 000000000000005356N 
093000612NKTH             O   00000010000000280000N000000000000002934C 
093000285QKTOS            @O X00000725300000070100 000000000000005379N 
093000285QKTOS            Q   00000725300000070100 000000000000005380N 
093000777QKTOS            @F  00000030000000070700 000000000000006695N 
093000779QKTOS            @F I00000009300000070700 000000000000006697N 
093000779QKTOS            @F  00000040000000070800 000000000000006698N 
093000779QKTOS            @F I00000000700000070800 000000000000006699N 
093000358QKUTV            @O X00000210000000031400 000000000000005552N 
093000358QKUTV            Q   00000210000000031400 000000000000005553N 
093000469QKVHI            @O X00000010900000135800 000000000000005918N 
093000469QKVHI            Q   00000010900000135800 000000000000005919N 
093000788NKW              O   00000121000000211600N000000000000003018C 
093000429QKWEB            @O X00000058300000314300 000000000000005789N 
093000430QKWEB            Q   00000058300000314300 000000000000005790N 
093000992PKWT              O I00000000400000704600N000000000000001859C 
093000992PKWT              O I00000006600000704600N000000000000001860C 
093000992PKWT              O I00000003000000704600N000000000000001861C 
093000992PKWT                Q00000010000000704600N000000000000001862C 
093000992PKXI              O I00000007500000835600N000000000000001863C 
093000992PKXI              O  00000012500000835600N000000000000001864C 
093000992PKXI              O I00000002800000835600N000000000000001866C 
093000992PKXI              O I00000000400000835600N000000000000001867C 
093000993PKXI              O I00000002400000835600N000000000000001868C 
093000993PKXI                Q00000025600000835600N000000000000001869C 
093000566NKYE              O  00001018200000259800N000000000000002871C 
093000002TKYN               TI00000000500000375700N000000000000002561C 
093000393TKYN              O I00000005800000375600N000000000000002699C 
093000394TKYN             Q   00000005800000375600N000000000000002700C 
093000259QKYTH            @O X00000018700000400000 000000000000005325N 
093000259QKYTH            Q   00000018700000400000 000000000000005327N 
093000789NL                O  00001080800000466100N000000000000003022C 
093000436QLABL            @O X00000040700000364900 000000000000005815N 
093000436QLABL            Q   00000040700000364900 000000000000005816N 
093000244QLACO            @O X00000010000000039700 000000000000005278N 
093000244QLACO            Q   00000010000000039700 000000000000005279N 
093000477NLAD             O   00000262100000683800N000000000000002823C 
093000962PLAG              O  00000014000000566900N000000000000003069C 
093000963PLAG              O I00000006000000566900N000000000000003071C 
093000963PLAG              O  00000020000000566900N000000000000003072C 
093000963PLAG              O I00000009000000566900N000000000000003073C 
093000963PLAG              O I00000001000000566900N000000000000003074C 
093000963PLAG                Q00000050000000566900N000000000000003075C 
093000337QLAMR            @O X00000502600000507400 000000000000005487N 
093000337QLAMR            Q   00000502600000507400 000000000000005490N 
093000263QLANC            @O X00000047200000868800 000000000000005337N 
093000263QLANC            Q   00000047200000868800 000000000000005338N 
093000324QLAND            @O X00000010000000162000 000000000000005453N 
093000326QLAND            Q   00000010000000162000 000000000000005460N 
093000641QLAWS            @O I00000000500000127000 000000000000006524N 
093000642QLAWS            Q   00000000500000127000 000000000000006529N 
093000195QLAYN            @O X00000145700000156100 000000000000005191N 
093000195QLAYN            Q   00000145700000156100 000000000000005192N 
093000432TLAZ                I00000000100000429800N000000000000002739C 
093000432TLAZ                Q00000000100000429800N000000000000002740C 
093000441NLAZ              O  00000546700000430700N000000000000002741C 
093000572NLB               O  00001849800000608100N000000000000002889C 
093000373QLBAI            @O X00000052000000119800 000000000000005591N 
093000373QLBAI            Q   00000052000000119800 000000000000005593N 
093000567NLBF              O  00000095500000079300N000000000000002875C 
093000522ALBMH             O  00000450700000039900N000000000000001460C 
093000520QLBTY  A         @O X00001109100000841000 000000000000006127N 
093000520QLBTY  A         Q   00001109100000841000 000000000000006128N 
093000383QLBTY  B         @O X00000020000000846400 000000000000005628N 
093000383QLBTY  B         Q   00000020000000846400 000000000000005631N 
093000405QLBTY  K         @O X00000729100000795100 000000000000005710N 
093000405QLBTY  K         Q   00000729100000795100 000000000000005712N 
093000520ALBY             O   00000012900000213500N000000000000001456C 
093000579QLCAV            @O X00000017500000033900 000000000000006339N 
093000579QLCAV            Q   00000017500000033900 000000000000006340N 
093000570NLCI             O   00000308700000296700N000000000000002883C 
093000415NLCM             O   00000119700000097000N000000000000002724C 
093000236QLCNB            @O X00000045100000178100 000000000000005270N 
093000236QLCNB            Q   00000045100000178100 000000000000005271N 
093000582QLCUT            @O X00000030000000155200 000000000000006348N 
093000582QLCUT            Q   00000030000000155200 000000000000006349N 
093000465NLDK              O  00001064300000013800N000000000000002769C 
093000490NLDK              F  00000050000000013700N000000000000002829C 
093000571NLDP              O  00002759400000220900N000000000000002885C 
093000141TLEA             T   00000010000000815100N000000000000002579C 
093000318PLEA             Q   00000010000000821600N000000000000002662C 
093000319PLEA             @   00000010000000821600N000000000000002663C 
093000319TLEA               TI00000000100000821600N000000000000002664C 
093000319ZLEA             I   00000000100000821600N000000000000002666C 
093000464NLEA              O  00001377600000822500N000000000000002761C 
093000613NLEAF             O  00000099400000230300N000000000000002938C 
093000629QLEAP            @O X00000604200000172500 000000000000006495N 
093000629QLEAP            Q   00000604200000172500 000000000000006496N 
093000549QLECO            @O X00000255300000716300 000000000000006223N 
093000549QLECO            Q   00000255300000716300 000000000000006224N 
093000963PLEDD             O I00000003000000387400N000000000000003076C 
093000963PLEDD               Q00000003000000387400N000000000000003077C 
093000659QLEDS            @O X00000054000000009900 000000000000006599N 
093000659QLEDS            Q   00000054000000009900 000000000000006600N 
093000416NLEE              O  00000389800000032300N000000000000002730C 
093000638KLEG             I   00000002300000301400N000000000000002975C 
093000660PLEG             Q   00000000500000301200N000000000000002982C 
093000660PLEG              F I00000000500000301200N000000000000002983C 
093000876PLEG              F I00000000300000301200N000000000000003099C 
093000883PLEG              F I00000001100000301200N000000000000003101C 
093000891PLEG              F I00000000800000301200N000000000000003106C 
093000908PLEG              F I00000000300000301200N000000000000003117C 
093000973PLEG              F I00000000300000301200N000000000000003137C 
093000963PLEMB             O I00000000100000487800N000000000000003078C 
093000963PLEMB             O I00000002600000487800N000000000000003079C 
093000963PLEMB             O I00000000800000487800N000000000000003080C 
093000963PLEMB             O  00000015000000487800N000000000000003081C 
093000963PLEMB             O I00000006000000487800N000000000000003083C 
093000963PLEMB             O I00000000400000487800N000000000000003084C 
093000963PLEMB             O I00000000100000487800N000000000000003085C 
093000963PLEMB               Q00000025000000487800N000000000000003086C 
093000302PLEN             Q   00000009800000367600N000000000000002599C 
093000643KLEN             I   00000001100000368300N000000000000002976C 
093000649PLEN              F I00000000200000367500N000000000000002978C 
093000651TLEN              F I00000002100000368300N000000000000002979C 
093000651TLEN             Q   00000002100000368300N000000000000002980C 
093000661TLEN              F I00000007900000368300N000000000000002984C 
093000661TLEN              F I00000001800000368400N000000000000002985C 
093000771PLEN              F  00000010000000366900N000000000000003016C 
093000802TLEN              F I00000000400000368400N000000000000003039C 
093000852TLEN              F I00000001300000368400N000000000000003082C 
093000866TLEN              F I00000005000000368400N000000000000003092C 
093000882TLEN              F I00000003800000368400N000000000000003100C 
093000908PLEN              F I00000001300000368300N000000000000003116C 
093000983YLEN             @   00000010000000367700N000000000000003140C 
093000999PLEN              F I00000003800000368300N000000000000003144C 
093000596NLEN   B          O  00000020000000300500N000000000000002921C 
093000956ZLEN   B            I00000003000000300900N000000000000003133C 
093000416NLEO              O  00003009300000075300N000000000000002726C 
093000396TLF               O X00000428900000080800N000000000000002704C 
093000396TLF              Q   00000428900000080800N000000000000002705C 
093000307PLFC             T   00000010000000475900N000000000000002618C 
093000492QLFUS            @O X00000055900000892800 000000000000005998N 
093000492QLFUS            Q   00000055900000892800 000000000000005999N 
093000505QLFVN            @O X00000988100000015500 000000000000006046N 
093000505QLFVN            Q   00000988100000015500 000000000000006047N 
093000314NLG              O   00000126400000451500N000000000000002641C 
093000551QLGCY            @O X00000139000000268900 000000000000006232N 
093000551QLGCY            Q   00000139000000268900 000000000000006234N 
093000364NLGF             O   00000663600000287000N000000000000002681C 
093000478NLGI             O   00000146300000167400N000000000000002825C 
093000146QLGIH            @O X00000068100000173100 000000000000005070N 
093000146QLGIH            @F  00000010000000173200 000000000000005071N 
093000146QLGIH            Q   00000068100000173100 000000000000005072N 
093000148KLGIH            @F  00000010000000175000 000000000000005075N 
093000641QLGND            @O X00000106800000515900 000000000000006522N 
093000641QLGND            Q   00000106800000515900 000000000000006523N 
093000568NLGP             O   00000085000000267700N000000000000002877C 
093000334QLHCG            @O X00000057600000238700 000000000000005481N 
093000336QLHCG            Q   00000057600000238700 000000000000005483N 
093000311TLHO               TI00000000300000310000N000000000000002623C 
093000573NLHO             O   00000442500000310600N000000000000002893C 
093000514NLHO   PRI        O  00000130100000204700N000000000000002834C 
093000301QLIFE            @O X00000799300000756500 000000000000005427N 
093000301QLIFE            Q   00000799300000756500 000000000000005428N 
093000585JLII             I   00000000900000858000N000000000000002905C 
093000597JLII             I   00000000200000858000N000000000000002924C 
093000756JLII             I   00000000500000858000N000000000000003013C 
093000784JLII             I   00000000100000858000N000000000000003017C 
093000796JLII             I   00000000400000858000N000000000000003037C 
093000817JLII             I   00000000300000858000N000000000000003067C 
093000843JLII             I   00000000100000858000N000000000000003079C 
093000928JLII             I   00000000100000858000N000000000000003120C 
093000934JLII             I   00000001000000858000N000000000000003121C 
093000999JLII             I   00000000500000858000N000000000000003145C 
093000165QLIME            @O I00000005400000030000 000000000000005113N 
093000165QLIME            Q   00000005400000030000 000000000000005114N 
093000467NLIN             O   00000050000000264700N000000000000002795C 
093000000QLINC            @ TI00000000500000045700 000000000000004832N 
093000584QLINC            @O X00001276900000045800 000000000000006359N 
093000584QLINC            Q   00001276900000045800 000000000000006360N 
093000585QLINC            I   00000003000000045800 000000000000006365N 
093000586PLINC            Q   00000003000000045700 000000000000006366N 
093000586PLINC            I   00000003000000045700 000000000000006367N 
093000038PLINE            @ TI00000001400000294600 000000000000004874N 
093000397QLINE            @O X00003885000000292100 000000000000005678N 
093000397QLINE            Q   00003885000000292100 000000000000005680N 
093000471DLINE            I   00000002400000292500 000000000000005926NQ
093000498QLINT  A         @O X00002300100000280100 000000000000006018N 
093000498QLINT  A         Q   00002300100000280100 000000000000006019N 
093000948QLINT  A         @F I00000001100000280600 000000000000006728N 
093000475QLION            @O X00000038200000165200 000000000000005944N 
093000476QLION            Q   00000038200000165200 000000000000005945N 
093000047QLIOX            @O X00000492900000057300 000000000000004887N 
093000047QLIOX            Q   00000492900000057300 000000000000004888N 
093000214DLIOX            @4  00000400000000057300 000000000000005213NQ
093000278DLIOX            @4 I00000002500000057300 000000000000005371NQ
093000290DLIOX            @4 I00000001500000057300 000000000000005407NQ
093000383DLIOX            @4  00000136800000057300 000000000000005630NQ
093000608QLIQD            @O X00000010000000076000 000000000000006427N 
093000608QLIQD            Q   00000010000000076000 000000000000006428N 
093000963PLIT              O  00000010000000126700N000000000000003087C 
093000964PLIT              O  00000030800000126700N000000000000003089C 
093000964PLIT              O  00000023300000126700N000000000000003090C 
093000964PLIT              O  00000010000000126700N000000000000003091C 
093000964PLIT              O I00000005900000126700N000000000000003092C 
093000964PLIT                Q00000080000000126700N000000000000003093C 
093000790NLITB             O  00000151500000075300N000000000000003024C 
093000164QLIVE            @O X00000258000000033000 000000000000005109N 
093000164QLIVE            Q   00000258000000033000 000000000000005110N 
093000503QLIWA            @O X00000194100000059600 000000000000006036N 
093000503QLIWA            Q   00000194100000059600 000000000000006037N 
093000035QLKFN            @O X00000121700000371100 000000000000004866N 
093000035QLKFN            Q   00000121700000371100 000000000000004867N 
093000482QLKQ             @O X00000619200000327900 000000000000005966N 
093000482QLKQ             Q   00000619200000327900 000000000000005967N 
093000646KLL              I   00000000600000948900N000000000000002977C 
093000867PLL              Q   00000000100000948000N000000000000003096C 
093000868PLL               F I00000000100000948000N000000000000003097C 
093000883PLL               F I00000000300000948000N000000000000003102C 
093000906PLL               F I00000000100000948000N000000000000003115C 
093000908PLL               F I00000000200000948000N000000000000003118C 
093000991DLL                 I00000000100000948000N000000000000003141CT
093000790NLLL             O   00000612800001024200N000000000000003026C 
093000070QLLNW            @O X00000155000000018800 000000000000004754N 
093000071QLLNW            Q   00000155000000018800 000000000000004755N 
093000244DLLNW            @4 I00000000100000018800 000000000000005092NQ
093000248DLLNW            @4 I00000000100000018800 000000000000005101NQ
093000013QLLTC            @ TI00000000200000446600 000000000000004685N 
093000614QLLTC            @O X00002037000000446600 000000000000005962N 
093000614QLLTC            Q   00002037000000446600 000000000000005963N 
093000442NLM               O  00001486700000425200N000000000000002747C 
093000129QLMAT            @O I00000002000000079800 000000000000004885N 
093000129QLMAT            Q   00000002000000079800 000000000000004886N 
093000607QLMCA            @O X00000328200001449300 000000000000005941N 
093000608QLMCA            Q   00000328200001449300 000000000000005942N 
093000608QLMCA            I   00000002000001450000 000000000000005943N 
093000608QLMCA            I   00000008000001451300 000000000000005944N 
093000609QLMCA            @F I00000002400001451300 000000000000005948N 
093000568QLMIA            @O X00000413400000141500 000000000000005852N 
093000569QLMIA            Q   00000413400000141500 000000000000005854N 
093000376QLMNR            @O X00000030000000234900 000000000000005394N 
093000376QLMNR            Q   00000030000000234900 000000000000005395N 
093000383QLMNX            @O X00000032200000182000 000000000000005414N 
093000384QLMNX            Q   00000032200000182000 000000000000005415N 
093000407QLMOS            @O X00000051200000213700 000000000000005460N 
093000407QLMOS            Q   00000051200000213700 000000000000005461N 
093000620NLMT              O  00002308800001409300N000000000000002962C 
093000627QLNCE            @O X00000092000000277000 000000000000005996N 
093000627QLNCE            Q   00000092000000277000 000000000000005997N 
093000002QLNCO            @ TI00000000500000286500 000000000000004658N 
093000058QLNCO            @O X00003642700000286500 000000000000004737N 
093000058QLNCO            Q   00003642700000286500 000000000000004739N 
093000082QLNCO            @F  00000030100000286500 000000000000004780N 
093000082QLNCO            @F  00000399900000286500 000000000000004781N 
093000085QLNCO            @F  00000130000000286700 000000000000004790N 
093000088ZLNCO            @F  00000010000000286900 000000000000004802N 
093000092QLNCO            @F I00000000100000286500 000000000000004807N 
093000092QLNCO            @F  00000029900000287000 000000000000004809N 
093000095PLNCO            @FT 00000010000000287000 000000000000004820N 
093000099QLNCO            @F I00000000100000287000 000000000000004827N 
093000099QLNCO            @F  00000030000000287000 000000000000004828N 
093000099QLNCO            @F  00000190000000287000 000000000000004829N 
093000103PLNCO            @FT 00000010000000287000 000000000000004839N 
093000110PLNCO            @FT 00000010000000287000 000000000000004841N 
093000116PLNCO            @FT 00000010000000287000 000000000000004859N 
093000118QLNCO            @F  00000010000000287100 000000000000004872N 
093000121QLNCO            @F  00000020000000287400 000000000000004874N 
093000121QLNCO            @F  00000129900000287400 000000000000004875N 
093000523QLNDC            @O X00000030200000124100 000000000000005732N 
093000523QLNDC            Q   00000030200000124100 000000000000005733N 
093000057TLNKD             FTI00000000500002176700N000000000000002572C 
093000381PLNKD               Q00000000100002179900N000000000000002690C 
093000381PLNKD               I00000000100002179900N000000000000002691C 
093000381PLNKD               I00000009900002180000N000000000000002692C 
093000382PLNKD               I00000005100002180000N000000000000002694C 
093000702YLNKD            @   00000010000002176700N000000000000002999C 
093000803NLNN             O   00000218300000805600N000000000000003042C 
093000414NLNT             O   00000425700000515700N000000000000002715C 
093000420TLNT             @   00000010000000514400N000000000000002734C 
093000420TLNT             Q   00000010000000514400N000000000000002735C 
093000441QLOAN            @O X00000010000000018400 000000000000005518N 
093000441QLOAN            Q   00000010000000018400 000000000000005519N 
093000803NLOCK             O  00000440100000151500N000000000000003040C 
093000527ALODE             O  00001000000000017400N000000000000001468C 
093000002QLOGI            @ TI00000000500000126700 000000000000004656N 
093000410QLOGI            @O X00000412600000126600 000000000000005469N 
093000410QLOGI            Q   00000412600000126600 000000000000005471N 
093000540QLOGI            @F  00000010000000126700 000000000000005786N 
093000540QLOGI            @F I00000009600000127000 000000000000005787N 
093000540ZLOGI            @F  00000010000000126700 000000000000005788N 
093000112QLOGM            @O X00000015200000317500 000000000000004848N 
093000113QLOGM            Q   00000015200000317500 000000000000004849N 
093000443QLOJN            @O X00000088300000039900 000000000000005521N 
093000443QLOJN            Q   00000088300000039900 000000000000005522N 
093000341QLONG            @O X00000116000000179800 000000000000005273N 
093000341QLONG            Q   00000116000000179800 000000000000005274N 
093000332QLOOK            @O X00000033400000020700 000000000000005252N 
093000334QLOOK            Q   00000033400000020700 000000000000005257N 
093000585QLOPE            @O X00000154200000435700 000000000000005898N 
093000585QLOPE            Q   00000154200000435700 000000000000005899N 
093000394QLORL            @O X00000016600000770100 000000000000005432N 
093000394QLORL            Q   00000016600000770100 000000000000005433N 
093000521ALOV             O   00000022300000058800N000000000000001458C 
093000949ALOV             I   00000007900000059000N000000000000003066C 
093000303PLOW             Q   00000030000000467000N000000000000002600C 
093000303PLOW             @   00000030000000467000N000000000000002601C 
093000303PLOW             @   00000010000000467000N000000000000002602C 
093000631PLOW              F I00000002900000467200N000000000000002971C 
093000660PLOW              F I00000000600000467200N000000000000002981C 
093000801PLOW              F I00000001700000467200N000000000000003038C 
093000875KLOW             I   00000001000000467500N000000000000003098C 
093000892KLOW             I   00000000300000467500N000000000000003107C 
093000973KLOW             I   00000003300000467500N000000000000003138C 
093000238QLPHI            @O X00000302300000016000 000000000000005070N 
093000238QLPHI            Q   00000302300000016000 000000000000005071N 
093000569NLPI             O   00000582300000254000N000000000000002879C 
093000312PLPL              FT 00000030000000117700N000000000000002635C 
093000312PLPL              FT 00000030000000117800N000000000000002636C 
093000480QLPLA            @O X00000165800000444800 000000000000005624N 
093000480QLPLA            Q   00000165800000444800 000000000000005625N 
093000619QLPLT            @O X00000015000000320000 000000000000005981N 
093000619QLPLT            Q   00000015000000320000 000000000000005982N 
093000490QLPNT            @O X00000088600000509900 000000000000005648N 
093000490QLPNT            Q   00000088600000509900 000000000000005649N 
093000621NLPS             O   00000230300000360000N000000000000002967C 
093000579QLPSN            @O X00000318100000124300 000000000000005882N 
093000579QLPSN            Q   00000318100000124300 000000000000005883N 
093000164QLPTH            @O X00000692700000014700 000000000000004918N 
093000165QLPTH            Q   00000692700000014700 000000000000004919N 
093000804NLPX              O  00001284000000173300N000000000000003044C 
093000822PLPX             Q   00000000100000173800N000000000000003070C 
093000822PLPX              F I00000000100000173800N000000000000003071C 
093000822PLPX              F I00000002000000173800N000000000000003072C 
093000847PLPX              F I00000000400000173800N000000000000003080C 
093000854PLPX              F I00000001600000173800N000000000000003083C 
093000884PLPX              F I00000001200000173800N000000000000003103C 
093000906PLPX              F I00000000400000173800N000000000000003114C 
093000995PLPX              F I00000000400000173800N000000000000003143C 
093000964PLQD              O I00000001700001143300N000000000000003094C 
093000964PLQD              O  00000036600001143300N000000000000003095C 
093000964PLQD              O  00000011700001143300N000000000000003097C 
093000964PLQD              O I00000000100001143300N000000000000003098C 
093000964PLQD              O I00000000500001143300N000000000000003099C 
093000964PLQD              O I00000000700001143300N000000000000003100C 
093000964PLQD              O I00000006000001143300N000000000000003101C 
093000964PLQD              O I00000000200001143300N000000000000003102C 
093000964PLQD              O  00000018000001143300N000000000000003103C 
093000964PLQD              O I00000003300001143300N000000000000003104C 
093000964PLQD              O I00000001000001143300N000000000000003105C 
093000965PLQD              O I00000000300001143300N000000000000003106C 
093000965PLQD              O I00000004300001143300N000000000000003107C 
093000965PLQD              O I00000001400001143300N000000000000003108C 
093000965PLQD              O I00000006900001143300N000000000000003109C 
093000965PLQD              O  00000010200001143300N000000000000003110C 
093000965PLQD              O  00000013100001143300N000000000000003111C 
093000965PLQD              O I00000002700001143300N000000000000003112C 
093000965PLQD              O I00000006000001143300N000000000000003113C 
093000965PLQD              O I00000001500001143300N000000000000003114C 
093000965PLQD              O I00000007200001143300N000000000000003115C 
093000965PLQD              O I00000002100001143300N000000000000003116C 
093000965PLQD              O I00000002900001143300N000000000000003117C 
093000965PLQD              O I00000001900001143300N000000000000003118C 
093000965PLQD              O I00000002200001143300N000000000000003119C 
093000965PLQD              O I00000001100001143300N000000000000003120C 
093000965PLQD              O I00000002000001143300N000000000000003121C 
093000965PLQD              O  00000043700001143300N000000000000003122C 
093000965PLQD              O  00000021800001143300N000000000000003123C 
093000965PLQD              O I00000001200001143300N000000000000003124C 
093000965PLQD              O  00000018500001143300N000000000000003125C 
093000965PLQD              O I00000001400001143300N000000000000003126C 
093000965PLQD              O I00000000300001143300N000000000000003127C 
093000965PLQD              O I00000000200001143300N000000000000003128C 
093000965PLQD              O I00000002100001143300N000000000000003129C 
093000965PLQD              O I00000002000001143300N000000000000003130C 
093000965PLQD              O I00000000400001143300N000000000000003131C 
093000965PLQD              O I00000000800001143300N000000000000003132C 
093000966PLQD              O  00000021000001143300N000000000000003133C 
093000966PLQD              O  00000021800001143300N000000000000003134C 
093000966PLQD              O I00000000500001143300N000000000000003135C 
093000966PLQD              O I00000000200001143300N000000000000003136C 
093000966PLQD              O I00000006600001143300N000000000000003137C 
093000966PLQD              O I00000006200001143300N000000000000003138C 
093000966PLQD              O I00000001000001143300N000000000000003139C 
093000966PLQD              O I00000001800001143300N000000000000003140C 
093000966PLQD              O I00000002900001143300N000000000000003141C 
093000966PLQD              O I00000003100001143300N000000000000003142C 
093000966PLQD              O I00000002100001143300N000000000000003143C 
093000966PLQD              O I00000002400001143300N000000000000003144C 
093000966PLQD              O I00000000100001143300N000000000000003145C 
093000966PLQD              O I00000001800001143300N000000000000003146C 
093000966PLQD              O I00000005300001143300N000000000000003147C 
093000966PLQD              O  00000012300001143300N000000000000003148C 
093000966PLQD              O  00000024600001143300N000000000000003149C 
093000966PLQD              O I00000000100001143300N000000000000003150C 
093000966PLQD              O I00000003300001143300N000000000000003151C 
093000966PLQD              O I00000000100001143300N000000000000003152C 
093000966PLQD              O  00000017100001143300N000000000000003153C 
093000966PLQD              O I00000003100001143300N000000000000003154C 
093000966PLQD              O I00000003700001143300N000000000000003155C 
093000966PLQD              O I00000000600001143300N000000000000003156C 
093000966PLQD              O I00000000200001143300N000000000000003157C 
093000966PLQD              O I00000009200001143300N000000000000003158C 
093000966PLQD              O I00000000400001143300N000000000000003159C 
093000967PLQD              O I00000006800001143300N000000000000003160C 
093000967PLQD              O I00000000100001143300N000000000000003161C 
093000967PLQD              O  00000010400001143300N000000000000003162C 
093000967PLQD              O  00000010500001143300N000000000000003163C 
093000967PLQD              O I00000000400001143300N000000000000003164C 
093000967PLQD              O I00000000900001143300N000000000000003165C 
093000967PLQD              O I00000004000001143300N000000000000003166C 
093000967PLQD              O I00000004500001143300N000000000000003167C 
093000967PLQD              O I00000000800001143300N000000000000003168C 
093000967PLQD              O I00000001400001143300N000000000000003169C 
093000967PLQD              O  00000010000001143300N000000000000003170C 
093000967PLQD              O I00000000600001143300N000000000000003171C 
093000967PLQD              O I00000005000001143300N000000000000003172C 
093000967PLQD              O I00000000600001143300N000000000000003173C 
093000967PLQD              O I00000000500001143300N000000000000003174C 
093000967PLQD              O I00000005000001143300N000000000000003175C 
093000967PLQD              O  00000017700001143300N000000000000003176C 
093000967PLQD              O I00000000600001143300N000000000000003177C 
093000967PLQD              O  00000024300001143300N000000000000003178C 
093000967PLQD              O I00000002200001143300N000000000000003179C 
093000967PLQD              O I00000000200001143300N000000000000003180C 
093000967PLQD              O I00000001600001143300N000000000000003181C 
093000967PLQD              O I00000002200001143300N000000000000003182C 
093000967PLQD              O I00000001200001143300N000000000000003183C 
093000967PLQD              O I00000000100001143300N000000000000003184C 
093000967PLQD              O I00000000300001143300N000000000000003185C 
093000967PLQD              O I00000000100001143300N000000000000003186C 
093000967PLQD              O  00000010000001143300N000000000000003187C 
093000968PLQD              O I00000008300001143300N000000000000003188C 
093000968PLQD              O  00000020000001143300N000000000000003189C 
093000968PLQD              O I00000002400001143300N000000000000003190C 
093000968PLQD              O I00000000100001143300N000000000000003191C 
093000968PLQD              O  00000020000001143300N000000000000003192C 
093000968PLQD              O  00000014400001143300N000000000000003193C 
093000968PLQD              O I00000001000001143300N000000000000003194C 
093000968PLQD              O I00000003800001143300N000000000000003195C 
093000968PLQD              O I00000000700001143300N000000000000003196C 
093000968PLQD              O I00000000700001143300N000000000000003197C 
093000968PLQD              O I00000000700001143300N000000000000003198C 
093000968PLQD              O I00000000700001143300N000000000000003199C 
093000968PLQD              O I00000000700001143300N000000000000003200C 
093000968PLQD              O I00000000700001143300N000000000000003201C 
093000968PLQD              O I00000000700001143300N000000000000003202C 
093000968PLQD              O I00000000300001143300N000000000000003203C 
093000968PLQD              O I00000000100001143300N000000000000003204C 
093000968PLQD              O I00000000300001143300N000000000000003205C 
093000968PLQD              O I00000000100001143300N000000000000003206C 
093000968PLQD              O I00000000600001143300N000000000000003207C 
093000968PLQD              O I00000000700001143300N000000000000003208C 
093000968PLQD              O I00000004900001143300N000000000000003209C 
093000968PLQD              O  00000013700001143300N000000000000003210C 
093000968PLQD              O I00000005900001143300N000000000000003211C 
093000968PLQD              O  00000022900001143300N000000000000003212C 
093000968PLQD              O  00000052600001143300N000000000000003213C 
093000968PLQD              O I00000007400001143300N000000000000003214C 
093000968PLQD              O  00000010000001143300N000000000000003215C 
093000969PLQD              O  00000022600001143300N000000000000003216C 
093000969PLQD              O I00000000700001143300N000000000000003217C 
093000969PLQD              O  00000028200001143300N000000000000003218C 
093000969PLQD              O I00000003500001143300N000000000000003219C 
093000969PLQD                Q00000760900001143300N000000000000003220C 
093000532QLQDT            @O X00000513700000213000 000000000000005771N 
093000532QLQDT            Q   00000513700000213000 000000000000005772N 
093000043QLRAD            @O X00000137700000019400 000000000000004711N 
093000043QLRAD            Q   00000137700000019400 000000000000004712N 
093000059QLRAD                00000020000000018800 000000000000004740N 
093000059QLRAD                00000010000000018800 000000000000004741N 
093000075DLRAD                00000150000000018800 000000000000004760NQ
093000081QLRAD                00000107000000018700 000000000000004776N 
093000115QLRAD                00000010000000018600 000000000000004857N 
093000116QLRAD                00000020000000018600 000000000000004863N 
093000116QLRAD                00000020000000018600 000000000000004864N 
093000699QLRAD                00000110000000018600 000000000000006126N 
093000740QLRAD            I   00000003000000018600 000000000000006157N 
093000002QLRCX            @ TI00000000500000523700 000000000000004655N 
093000145BLRCX                00000010000000523700 000000000000004896N 
093000160BLRCX            I   00000009600000523700 000000000000004917N 
093000460QLRCX            @O X00001807900000523900 000000000000005558N 
093000461QLRCX            Q   00001807900000523900 000000000000005560N 
093000573NLRE             O   00000577900000160100N000000000000002891C 
093000790NLRN             O   00000171000000212200N000000000000003028C 
093000575NLRY              O  00001912400000343600N000000000000002901C 
093000610QLSBI            @O X00000010600000290400 000000000000005949N 
093000610QLSBI            Q   00000010600000290400 000000000000005950N 
093000580QLSBK            @O X00000010000000124600 000000000000005885N 
093000580QLSBK            Q   00000010000000124600 000000000000005886N 
093000553QLSCC            @O X00000237900000055300 000000000000005810N 
093000553QLSCC            Q   00000237900000055300 000000000000005812N 
093000533ALSG             O   00000635000000005090N000000000000001470C 
093000427QLSI             @O X00017068700000109200 000000000000005495N 
093000427QLSI             Q   00017068700000109200 000000000000005496N 
093000433BLSI             @F  00000010000000109200 000000000000005504N 
093000501WLSI             I   00000000700000109200 000000000000005675N 
093000522QLSI                 00000020000000109250 000000000000005731N 
093000889BLSI             @F  00000010000000109200 000000000000006227N 
093000639QLSTR            @O X00000101900000554900 000000000000006043N 
